5/7/2021 9:09,Fields,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Enterprise Geodatabase,file:///C:/Users/mike/AppData/Local/Temp/ArcGISProTemp56640/cb2ab6ec990ede1a3d3c83d65b4c1634.sde,,,,,,,,,,,,,,,,
Utility Network Name,meh.unadmin.ElectricUN,,,,,,,,,,,,,,,,
Utility Network Release,3,,,,,,,,,,,,,,,,
ArcGIS Pro Version,2.7.0.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ClassName,SubtypeCode,Subtype,Pos,FieldName,Alias,FieldType,FieldLength,Precision,Scale,IsNullable,IsRequired,IsEditable,IsDomainFixed,Domain,DefaultCode,DefaultValue,Range
meh.unadmin.ElectricJunction,6,Low Voltage Line End,23,phasessubstituted,phasessubstituted: Phases Substituted,Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Phase_Change,,,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,24,phasefrequency,phasefrequency: Phase Frequency,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_System_Frequency,,,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,25,numphasesconstructed,numphasesconstructed: Number of phases built,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Low_Voltage_Phases_Constructed,,,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,26,lifecyclestatus,lifecyclestatus: Lifecycle Status,SmallInteger,,5,0,FALSE,FALSE,TRUE,FALSE,6_Lifecycle_Status,8,In Service,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,27,installdate,installdate: Date Installed,Date,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,28,retireddate,retireddate: Date Retired,Date,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,29,inservicedate,inservicedate: In Service Date,Date,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,30,manufacturer,Equipment Maker,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Equipment_Manufacturer,,,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,31,spatialsource,spatialsource: Spatial Source,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Spatial_Source,0,Unknown,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,32,spatialconfidence,spatialconfidence: Spatial Confidence,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Spatial_Confidence,0,Unknown,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,33,grounding,grounding: System Grounding,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Grounding_Type,,,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,34,notes,notes: General Notes,String,2000,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,35,symbolrotation,symbolrotation: Symbol Rotation,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Symbol_Rotation,,,0 -- 359
meh.unadmin.ElectricJunction,6,Low Voltage Line End,36,maintby,maintby: Maintained by,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Asset_Manager,1,Our Agency,
meh.unadmin.ElectricJunction,6,Low Voltage Line End,37,ownedby,ownedby: Owned by,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Asset_Owner,1,Our Agency,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,1,objectid,Object ID,OID,,10,0,FALSE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,2,assetgroup,Asset group,Integer,,10,0,FALSE,TRUE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,3,assettype,Asset type,SmallInteger,,5,0,FALSE,TRUE,TRUE,FALSE,6_Asset_Type_Electric_Junction_Medium_Voltage_Attachment,0,Unknown,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,4,associationstatus,Association status,SmallInteger,,5,0,FALSE,TRUE,FALSE,TRUE,ElectricUN_6_AssociationStatus,0,None,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,5,isconnected,Is connected,SmallInteger,,5,0,FALSE,TRUE,FALSE,TRUE,ElectricUN_6_IsConnected,2,Unknown,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,6,creationdate,Creation date,Date,,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,7,creator,Creator,String,255,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,8,lastupdate,Last update,Date,,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,9,updatedby,Updated by,String,255,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,10,shape,Shape,Geometry,,0,0,FALSE,TRUE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,11,globalid,Global ID,GlobalID,,0,0,FALSE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,12,subnetworkname,Subnetwork name,String,2000,0,0,FALSE,TRUE,FALSE,FALSE,,Unknown,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,13,assetid,assetid: Asset Identifier,String,64,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,14,nominalvoltage,nominalvoltage: Nominal Operation Voltage (L-L),Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Voltage_Nominal_Voltage,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,15,maxvoltage,maxvoltage: Maximum Operating Voltage (L-L),Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Voltage_Maximum_Voltage,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,16,nominalvoltagelg,nominalvoltagelg: Nominal Operation Voltage (L-G),Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Nominal_Voltage_L-G,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,17,phasesnormal,phasesnormal: Phases Normal,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,18,phasescurrent,phasescurrent: User Assigned Phases,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,19,phasessummer,phasessummer: Summer Configuration Phases,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,20,phaseswinter,phaseswinter: Winter Configuration Phases,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,21,phasesplan,phasesplan: Planned Phases,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,22,phasesenergized,phasesenergized: Phases Propagated,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,0,DeEnergized,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,23,phasessubstituted,phasessubstituted: Phases Substituted,Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Phase_Change,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,24,phasefrequency,phasefrequency: Phase Frequency,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_System_Frequency,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,25,numphasesconstructed,numphasesconstructed: Number of phases built,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Low_Voltage_Phases_Constructed,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,26,lifecyclestatus,lifecyclestatus: Lifecycle Status,SmallInteger,,5,0,FALSE,FALSE,TRUE,FALSE,6_Lifecycle_Status,8,In Service,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,27,installdate,installdate: Date Installed,Date,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,28,retireddate,retireddate: Date Retired,Date,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,29,inservicedate,inservicedate: In Service Date,Date,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,30,manufacturer,Equipment Maker,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Equipment_Manufacturer,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,31,spatialsource,spatialsource: Spatial Source,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Spatial_Source,0,Unknown,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,32,spatialconfidence,spatialconfidence: Spatial Confidence,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Spatial_Confidence,0,Unknown,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,33,grounding,grounding: System Grounding,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Grounding_Type,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,34,notes,notes: General Notes,String,2000,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,35,symbolrotation,symbolrotation: Symbol Rotation,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Symbol_Rotation,,,0 -- 359
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,36,maintby,maintby: Maintained by,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Asset_Manager,1,Our Agency,
meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,37,ownedby,ownedby: Owned by,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Asset_Owner,1,Our Agency,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,1,objectid,Object ID,OID,,10,0,FALSE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,2,assetgroup,Asset group,Integer,,10,0,FALSE,TRUE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,3,assettype,Asset type,SmallInteger,,5,0,FALSE,TRUE,TRUE,FALSE,6_Asset_Type_Electric_Junction_Medium_Voltage_Connection_Point,0,Unknown,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,4,associationstatus,Association status,SmallInteger,,5,0,FALSE,TRUE,FALSE,TRUE,ElectricUN_6_AssociationStatus,0,None,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,5,isconnected,Is connected,SmallInteger,,5,0,FALSE,TRUE,FALSE,TRUE,ElectricUN_6_IsConnected,2,Unknown,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,6,creationdate,Creation date,Date,,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,7,creator,Creator,String,255,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,8,lastupdate,Last update,Date,,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,9,updatedby,Updated by,String,255,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,10,shape,Shape,Geometry,,0,0,FALSE,TRUE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,11,globalid,Global ID,GlobalID,,0,0,FALSE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,12,subnetworkname,Subnetwork name,String,2000,0,0,FALSE,TRUE,FALSE,FALSE,,Unknown,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,13,assetid,assetid: Asset Identifier,String,64,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,14,nominalvoltage,nominalvoltage: Nominal Operation Voltage (L-L),Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Voltage_Nominal_Voltage,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,15,maxvoltage,maxvoltage: Maximum Operating Voltage (L-L),Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Voltage_Maximum_Voltage,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,16,nominalvoltagelg,nominalvoltagelg: Nominal Operation Voltage (L-G),Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Nominal_Voltage_L-G,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,17,phasesnormal,phasesnormal: Phases Normal,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,18,phasescurrent,phasescurrent: User Assigned Phases,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,19,phasessummer,phasessummer: Summer Configuration Phases,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,20,phaseswinter,phaseswinter: Winter Configuration Phases,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,21,phasesplan,phasesplan: Planned Phases,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,22,phasesenergized,phasesenergized: Phases Propagated,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,0,DeEnergized,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,23,phasessubstituted,phasessubstituted: Phases Substituted,Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Phase_Change,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,24,phasefrequency,phasefrequency: Phase Frequency,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_System_Frequency,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,25,numphasesconstructed,numphasesconstructed: Number of phases built,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Low_Voltage_Phases_Constructed,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,26,lifecyclestatus,lifecyclestatus: Lifecycle Status,SmallInteger,,5,0,FALSE,FALSE,TRUE,FALSE,6_Lifecycle_Status,8,In Service,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,27,installdate,installdate: Date Installed,Date,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,28,retireddate,retireddate: Date Retired,Date,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,29,inservicedate,inservicedate: In Service Date,Date,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,30,manufacturer,Equipment Maker,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Equipment_Manufacturer,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,31,spatialsource,spatialsource: Spatial Source,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Spatial_Source,0,Unknown,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,32,spatialconfidence,spatialconfidence: Spatial Confidence,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Spatial_Confidence,0,Unknown,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,33,grounding,grounding: System Grounding,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Grounding_Type,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,34,notes,notes: General Notes,String,2000,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,35,symbolrotation,symbolrotation: Symbol Rotation,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Symbol_Rotation,,,0 -- 359
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,36,maintby,maintby: Maintained by,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Asset_Manager,1,Our Agency,
meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,37,ownedby,ownedby: Owned by,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Asset_Owner,1,Our Agency,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,1,objectid,Object ID,OID,,10,0,FALSE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,2,assetgroup,Asset group,Integer,,10,0,FALSE,TRUE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,3,assettype,Asset type,SmallInteger,,5,0,FALSE,TRUE,TRUE,FALSE,6_Asset_Type_Electric_Junction_Medium_Voltage_Line_End,0,Unknown,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,4,associationstatus,Association status,SmallInteger,,5,0,FALSE,TRUE,FALSE,TRUE,ElectricUN_6_AssociationStatus,0,None,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,5,isconnected,Is connected,SmallInteger,,5,0,FALSE,TRUE,FALSE,TRUE,ElectricUN_6_IsConnected,2,Unknown,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,6,creationdate,Creation date,Date,,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,7,creator,Creator,String,255,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,8,lastupdate,Last update,Date,,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,9,updatedby,Updated by,String,255,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,10,shape,Shape,Geometry,,0,0,FALSE,TRUE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,11,globalid,Global ID,GlobalID,,0,0,FALSE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,12,subnetworkname,Subnetwork name,String,2000,0,0,FALSE,TRUE,FALSE,FALSE,,Unknown,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,13,assetid,assetid: Asset Identifier,String,64,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,14,nominalvoltage,nominalvoltage: Nominal Operation Voltage (L-L),Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Voltage_Nominal_Voltage,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,15,maxvoltage,maxvoltage: Maximum Operating Voltage (L-L),Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Voltage_Maximum_Voltage,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,16,nominalvoltagelg,nominalvoltagelg: Nominal Operation Voltage (L-G),Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Nominal_Voltage_L-G,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,17,phasesnormal,phasesnormal: Phases Normal,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,18,phasescurrent,phasescurrent: User Assigned Phases,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,19,phasessummer,phasessummer: Summer Configuration Phases,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,20,phaseswinter,phaseswinter: Winter Configuration Phases,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,21,phasesplan,phasesplan: Planned Phases,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,22,phasesenergized,phasesenergized: Phases Propagated,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Distribution_Phase_Attribution,0,DeEnergized,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,23,phasessubstituted,phasessubstituted: Phases Substituted,Integer,,10,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Phase_Change,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,24,phasefrequency,phasefrequency: Phase Frequency,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_System_Frequency,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,25,numphasesconstructed,numphasesconstructed: Number of phases built,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Medium_Low_Voltage_Phases_Constructed,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,26,lifecyclestatus,lifecyclestatus: Lifecycle Status,SmallInteger,,5,0,FALSE,FALSE,TRUE,FALSE,6_Lifecycle_Status,8,In Service,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,27,installdate,installdate: Date Installed,Date,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,28,retireddate,retireddate: Date Retired,Date,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,29,inservicedate,inservicedate: In Service Date,Date,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,30,manufacturer,Equipment Maker,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Equipment_Manufacturer,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,31,spatialsource,spatialsource: Spatial Source,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Spatial_Source,0,Unknown,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,32,spatialconfidence,spatialconfidence: Spatial Confidence,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Spatial_Confidence,0,Unknown,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,33,grounding,grounding: System Grounding,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Electric_Grounding_Type,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,34,notes,notes: General Notes,String,2000,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,35,symbolrotation,symbolrotation: Symbol Rotation,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Symbol_Rotation,,,0 -- 359
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,36,maintby,maintby: Maintained by,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Asset_Manager,1,Our Agency,
meh.unadmin.ElectricJunction,9,Medium Voltage Line End,37,ownedby,ownedby: Owned by,SmallInteger,,5,0,TRUE,FALSE,TRUE,FALSE,6_Asset_Owner,1,Our Agency,
meh.unadmin.ElectricJunction__ATTACH,,,1,attachmentid,attachmentid,OID,,10,0,FALSE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction__ATTACH,,,2,rel_globalid,rel_globalid,GUID,,0,0,FALSE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction__ATTACH,,,3,content_type,content_type,String,150,0,0,FALSE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction__ATTACH,,,4,att_name,att_name,String,250,0,0,FALSE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction__ATTACH,,,5,data_size,data_size,Integer,,10,0,FALSE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction__ATTACH,,,6,data,data,Blob,,0,0,TRUE,FALSE,TRUE,FALSE,,,,
meh.unadmin.ElectricJunction__ATTACH,,,7,globalid,globalid,GlobalID,,0,0,FALSE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction__ATTACH,,,8,creationdate,Creation date,Date,,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction__ATTACH,,,9,creator,Creator,String,255,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction__ATTACH,,,10,lastupdate,Last update,Date,,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricJunction__ATTACH,,,11,updatedby,Updated by,String,255,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricLine,0,Unknown,1,objectid,Object ID,OID,,10,0,FALSE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricLine,0,Unknown,2,assetgroup,Asset group,Integer,,10,0,FALSE,TRUE,TRUE,FALSE,,,,
meh.unadmin.ElectricLine,0,Unknown,3,assettype,Asset type,SmallInteger,,5,0,FALSE,TRUE,TRUE,FALSE,ElectricUN_6_UnknownAssetType,0,Unknown,
meh.unadmin.ElectricLine,0,Unknown,4,associationstatus,Association status,SmallInteger,,5,0,FALSE,TRUE,FALSE,TRUE,ElectricUN_6_AssociationStatus,0,None,
meh.unadmin.ElectricLine,0,Unknown,5,isconnected,Is connected,SmallInteger,,5,0,FALSE,TRUE,FALSE,TRUE,ElectricUN_6_IsConnected,2,Unknown,
meh.unadmin.ElectricLine,0,Unknown,6,fromdeviceterminal,From device terminal,SmallInteger,,5,0,FALSE,TRUE,TRUE,TRUE,ElectricUN_6_TerminalNames,0,None,
meh.unadmin.ElectricLine,0,Unknown,7,todeviceterminal,To device terminal,SmallInteger,,5,0,FALSE,TRUE,TRUE,TRUE,ElectricUN_6_TerminalNames,0,None,
meh.unadmin.ElectricLine,0,Unknown,8,creationdate,Creation date,Date,,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricLine,0,Unknown,9,creator,Creator,String,255,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricLine,0,Unknown,10,lastupdate,Last update,Date,,0,0,TRUE,TRUE,FALSE,FALSE,,,,
meh.unadmin.ElectricLine,0,Unknown,11,updatedby,Updated by,String,255,0,0,TRUE,TRUE,FALSE,FALSE,,,,
