5/7/2021 9:09:09 AM,Network Rules

Enterprise Geodatabase,file:///C:/Users/mike/AppData/Local/Temp/ArcGISProTemp56640/cb2ab6ec990ede1a3d3c83d65b4c1634.sde
Utility Network Name,meh.unadmin.ElectricUN
Utility Network Release,3
ArcGIS Pro Version,2.7.0.0

RuleCode,RuleType,Count
1,JunctionJunctionConnectivity,3463
2,Containment,1923
3,Attachment,230
4,JunctionEdgeConnectivity,486
5,EdgeJunctionEdgeConnectivity,24
,,6126
,,
RuleID,RuleType,FromClassName,FromAssetGroupCode,FromAssetGroup,FromAssetTypeCode,FromAssetType,FromTerminal,ToClassName,ToAssetGroupCode,ToAssetGroup,ToAssetTypeCode,ToAssetType,ToTerminal,ViaClassName,ViaAssetGroupCode,ViaAssetGroup,ViaAssetTypeCode,ViaAssetType,ViaTerminal
4676,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,61,Battery,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,797,Pad Mounted Three Phase Open Delta,XFR:Low,,,,,,
4677,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,61,Battery,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,798,Pad Mounted Three Phase Open Wye,XFR:Low,,,,,,
4680,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,602,MV Instrument Transformer,Single Terminal,,,,,,
4682,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,603,Programmable Logic Unit,Single Terminal,,,,,,
4683,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,604,Remote Terminal Unit,Single Terminal,,,,,,
4684,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,605,SCADA Load Monitor,Single Terminal,,,,,,
4681,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,607,MV Relay,RT:Measured Power,,,,,,
4685,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,33,Medium Voltage Power Conversion,641,Single Phase Inverter,INV:DC Input,,,,,,
4686,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,701,Primary Meter - Industrial Customer,Single Terminal,,,,,,
4687,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,702,Primary Meter - Utility Customer,Single Terminal,,,,,,
4688,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,703,Primary Meter Circuit Source,CB:Bus Side,,,,,,
4689,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,703,Primary Meter Circuit Source,CB:Line Side,,,,,,
4690,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,721,Cabinet Bypass,Single Terminal,,,,,,
4691,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,722,Cabinet Switch,Single Terminal,,,,,,
4692,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,723,Cabinet Switch - Grounded,Single Terminal,,,,,,
4693,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,725,Overhead Grounding Switch,Single Terminal,,,,,,
4694,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,728,Overhead Single Phase Disconnect,Single Terminal,,,,,,
4695,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,729,Overhead Single Phase Load Break,Single Terminal,,,,,,
4696,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,731,Overhead Single Phase Sectionalizer,Single Terminal,,,,,,
4697,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,732,Overhead Three Phase Disconnect,Single Terminal,,,,,,
4698,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,733,Overhead Three Phase Load Break,SS:S1,,,,,,
4699,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,733,Overhead Three Phase Load Break,SS:S2,,,,,,
4700,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,745,Overhead Three Phase Sectionalizer,Single Terminal,,,,,,
4701,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,751,Station Single Phase,Single Terminal,,,,,,
4702,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,752,Station Three Phase,CB:Bus Side,,,,,,
4703,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,752,Station Three Phase,CB:Line Side,,,,,,
4704,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,755,Underground Single Phase Disconnect,Single Terminal,,,,,,
4705,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,758,Underground Single Phase Load Break,Single Terminal,,,,,,
4706,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,759,Underground Three Phase Disconnect,Single Terminal,,,,,,
4707,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,760,Underground Three Phase Load Break,SS:S1,,,,,,
4708,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,760,Underground Three Phase Load Break,SS:S2,,,,,,
4709,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,781,Grounding Transformer,XFR:Low,,,,,,
4710,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,782,Mobile Single Phase,XFR:Low,,,,,,
4711,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,783,Mobile Three Phase,XFR:Low,,,,,,
4712,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,785,Overhead Single Phase,XFR:Low,,,,,,
4713,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,786,Overhead Step Single Phase,XFR:Low,,,,,,
4714,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,787,Overhead Step Three Phase,XFR:Low,,,,,,
4715,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,788,Overhead Three Phase,XFR:Low,,,,,,
4718,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,789,Pad Mounted Single Phase,XFR:Low,,,,,,
4719,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,790,Pad Mounted Step Single Phase,XFR:Low,,,,,,
4720,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,791,Pad Mounted Step Three Phase,XFR:Low,,,,,,
4721,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,792,Pad Mounted Three Phase,XFR:Low,,,,,,
4724,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:Low,,,,,,
4725,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase,XFR:Low,,,,,,
4716,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,795,Overhead Three Phase Open Delta,XFR:Low,,,,,,
4717,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,796,Overhead Three Phase Open Wye,XFR:Low,,,,,,
4722,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,797,Pad Mounted Three Phase Open Delta,XFR:Low,,,,,,
4723,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,62,Biomass,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,798,Pad Mounted Three Phase Open Wye,XFR:Low,,,,,,
4726,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,602,MV Instrument Transformer,Single Terminal,,,,,,
4728,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,603,Programmable Logic Unit,Single Terminal,,,,,,
4729,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,604,Remote Terminal Unit,Single Terminal,,,,,,
4730,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,605,SCADA Load Monitor,Single Terminal,,,,,,
4727,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,607,MV Relay,RT:Measured Power,,,,,,
4731,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,701,Primary Meter - Industrial Customer,Single Terminal,,,,,,
4732,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,702,Primary Meter - Utility Customer,Single Terminal,,,,,,
4733,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,703,Primary Meter Circuit Source,CB:Bus Side,,,,,,
4734,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,703,Primary Meter Circuit Source,CB:Line Side,,,,,,
4735,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,721,Cabinet Bypass,Single Terminal,,,,,,
4736,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,722,Cabinet Switch,Single Terminal,,,,,,
4737,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,723,Cabinet Switch - Grounded,Single Terminal,,,,,,
4738,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,725,Overhead Grounding Switch,Single Terminal,,,,,,
4739,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,728,Overhead Single Phase Disconnect,Single Terminal,,,,,,
4740,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,729,Overhead Single Phase Load Break,Single Terminal,,,,,,
4741,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,731,Overhead Single Phase Sectionalizer,Single Terminal,,,,,,
4742,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,732,Overhead Three Phase Disconnect,Single Terminal,,,,,,
4743,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,733,Overhead Three Phase Load Break,SS:S1,,,,,,
4744,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,733,Overhead Three Phase Load Break,SS:S2,,,,,,
4745,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,745,Overhead Three Phase Sectionalizer,Single Terminal,,,,,,
4746,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,751,Station Single Phase,Single Terminal,,,,,,
4747,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,752,Station Three Phase,CB:Bus Side,,,,,,
4748,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,752,Station Three Phase,CB:Line Side,,,,,,
4749,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,755,Underground Single Phase Disconnect,Single Terminal,,,,,,
4750,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,758,Underground Single Phase Load Break,Single Terminal,,,,,,
4751,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,759,Underground Three Phase Disconnect,Single Terminal,,,,,,
4752,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,760,Underground Three Phase Load Break,SS:S1,,,,,,
4753,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,760,Underground Three Phase Load Break,SS:S2,,,,,,
4754,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,781,Grounding Transformer,XFR:Low,,,,,,
4755,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,782,Mobile Single Phase,XFR:Low,,,,,,
4756,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,783,Mobile Three Phase,XFR:Low,,,,,,
4757,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,785,Overhead Single Phase,XFR:Low,,,,,,
4758,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,786,Overhead Step Single Phase,XFR:Low,,,,,,
4759,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,787,Overhead Step Three Phase,XFR:Low,,,,,,
4760,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,788,Overhead Three Phase,XFR:Low,,,,,,
4763,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,789,Pad Mounted Single Phase,XFR:Low,,,,,,
4764,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,790,Pad Mounted Step Single Phase,XFR:Low,,,,,,
4765,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,791,Pad Mounted Step Three Phase,XFR:Low,,,,,,
4766,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,792,Pad Mounted Three Phase,XFR:Low,,,,,,
4769,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,793,Subsurface Single Phase,XFR:Low,,,,,,
4770,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,794,Subsurface Three Phase,XFR:Low,,,,,,
4761,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,795,Overhead Three Phase Open Delta,XFR:Low,,,,,,
4762,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,796,Overhead Three Phase Open Wye,XFR:Low,,,,,,
4767,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,797,Pad Mounted Three Phase Open Delta,XFR:Low,,,,,,
4768,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,64,Gas Turbine,Single Terminal,meh.unadmin.ElectricDevice,38,Medium Voltage Transformer,798,Pad Mounted Three Phase Open Wye,XFR:Low,,,,,,
4816,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,602,MV Instrument Transformer,Single Terminal,,,,,,
4818,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,603,Programmable Logic Unit,Single Terminal,,,,,,
4819,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,604,Remote Terminal Unit,Single Terminal,,,,,,
4820,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,605,SCADA Load Monitor,Single Terminal,,,,,,
4817,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,31,Medium Voltage Line Monitor and Relay,607,MV Relay,RT:Measured Power,,,,,,
4821,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,701,Primary Meter - Industrial Customer,Single Terminal,,,,,,
4822,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,702,Primary Meter - Utility Customer,Single Terminal,,,,,,
4823,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,703,Primary Meter Circuit Source,CB:Bus Side,,,,,,
4824,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,36,Medium Voltage Service,703,Primary Meter Circuit Source,CB:Line Side,,,,,,
4825,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,721,Cabinet Bypass,Single Terminal,,,,,,
4826,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,722,Cabinet Switch,Single Terminal,,,,,,
4827,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,723,Cabinet Switch - Grounded,Single Terminal,,,,,,
4828,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,725,Overhead Grounding Switch,Single Terminal,,,,,,
4829,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,728,Overhead Single Phase Disconnect,Single Terminal,,,,,,
4830,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,729,Overhead Single Phase Load Break,Single Terminal,,,,,,
4831,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,731,Overhead Single Phase Sectionalizer,Single Terminal,,,,,,
4832,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,732,Overhead Three Phase Disconnect,Single Terminal,,,,,,
4833,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,733,Overhead Three Phase Load Break,SS:S1,,,,,,
4834,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,733,Overhead Three Phase Load Break,SS:S2,,,,,,
4835,JunctionJunctionConnectivity,meh.unadmin.ElectricDevice,30,Medium Voltage Generation,65,Geothermal,Single Terminal,meh.unadmin.ElectricDevice,37,Medium Voltage Switch,745,Overhead Three Phase Sectionalizer,Single Terminal,,,,,,
